order_id,order_date,country,sub_region,sales_channel,product_category,customer_segment,payment_method,shipping_mode,units_sold,net_sales_eur,discount_pct,delivery_days,return_status
EUO-2024-107788,2024-12-16,Belgium,Western Europe,Mobile App,Beauty,New,Buy Now Pay Later,Express,5,224.49,11.2,1.0,Exchange
EUO-2025-103456,2025-09-13,Netherlands,Western Europe,Website,Beauty,New,Apple Pay,Standard,3,131.84,4.36,6.9,Not Returned
EUO-2025-111768,2025-08-10,Czech Republic,Central & Eastern Europe,Website,Electronics,Returning,Debit Card,Pickup Point,1,328.22,8.47,5.3,Not Returned
EUO-2024-103271,2024-04-30,Netherlands,Western Europe,Website,Pet Care,VIP,Debit Card,Standard,3,88.49,9.07,3.8,Not Returned
EUO-2025-104940,2025-12-20,Poland,Central & Eastern Europe,Mobile App,Pet Care,Business,Apple Pay,Economy,1,25.18,4.7,6.5,Not Returned
EUO-2024-109223,2024-07-22,Germany,Western Europe,Website,Home & Living,VIP,PayPal,Standard,1,60.28,15.47,2.5,Not Returned
EUO-2024-114553,2024-11-07,Germany,Western Europe,Mobile App,Beauty,Returning,Apple Pay,Economy,3,63.37,13.21,7.5,Not Returned
EUO-2025-106230,2025-09-09,Portugal,Southern Europe,Mobile App,Home & Living,New,PayPal,Express,5,126.49,5.96,4.6,No Return
EUO-2025-113421,2025-03-05,Germany,Western Europe,Marketplace,Home & Living,Returning,Apple Pay,Standard,3,310.35,3.98,7.2,Not Returned
EUO-2025-112194,2025-01-04,France,Western Europe,Website,Fashion,New,Debit Card,Standard,4,241.28,12.44,5.5,Not Returned
EUO-2025-109047,2025-05-15,France,Western Europe,Mobile App,Sports,Returning,Credit Card,Economy,1,164.02,7.31,7.4,Not Returned
EUO-2025-103926,2025-03-30,Poland,Central & Eastern Europe,Mobile App,Pet Care,Business,Apple Pay,Standard,4,282.5,3.69,5.1,Not Returned
EUO-2024-112867,2024-09-08,Netherlands,Western Europe,Marketplace,Electronics,VIP,Credit Card,Next Day,1,147.43,7.63,1.0,Not Returned
EUO-2025-108080,2025-04-27,Netherlands,Western Europe,Website,Home & Living,Returning,Credit Card,Express,4,394.18,15.65,1.0,Not Returned
EUO-2024-100078,2024-04-18,Belgium,Western Europe,Website,Electronics,Returning,Buy Now Pay Later,Express,1,395.64,5.18,4.1,Not Returned
EUO-2025-107088,2025-01-15,Netherlands,Western Europe,Mobile App,Office Supplies,New,,Economy,1,18.3,4.61,8.6,
EUO-2025-102247,2025-01-25,Austria,Central Europe,Marketplace,Office Supplies,New,Buy Now Pay Later,Standard,4,72.47,33.66,2.7,Not Returned
EUO-2024-112406,2024-11-26,France,Western Europe,Website,Electronics,Returning,Buy Now Pay Later,Economy,1,182.33,5.41,7.4,Not Returned
EUO-2024-114985,2024-08-13,Italy,Southern Europe,Website,Home & Living,Business,Apple Pay,Standard,10,826.65,0.61,4.4,Not Returned
EUO-2025-114470,2025-10-19,United Kingdom,Western Europe,Mobile App,Electronics,Returning,PayPal,Economy,2,387.62,,9.9,Not Returned
EUO-2024-112456,2024-12-27,France,Western Europe,Website,Sports,New,Buy Now Pay Later,Standard,6,408.86,2.28,5.8,No Return
EUO-2025-107451,2025-02-03,Spain,Southern Europe,Mobile App,Home & Living,New,Buy Now Pay Later,Next Day,1,66.24,3.54,2.4,Not Returned
EUO-2024-108980,2024-08-29,France,Western Europe,Website,Home & Living,Returning,Credit Card,Standard,3,440.77,13.5,4.4,Not Returned
EUO-2025-102279,2025-09-13,France,Western Europe,Website,Fashion,Business,Credit Card,Express,4,266.65,1.57,2.2,Not Returned
EUO-2025-108123,2025-05-14,France,Western Europe,Website,Home & Living,New,Credit Card,Pickup Point,3,389.19,2.41,3.3,Not Returned
EUO-2025-103897,2025-07-16,United Kingdom,Western Europe,Website,Electronics,Returning,Debit Card,Standard,1,344.75,11.15,4.7,
EUO-2025-112113,2025-09-28,Poland,Central & Eastern Europe,Website,Toys,,Buy Now Pay Later,Next Day,1,44.62,5.78,3.8,
EUO-2025-107177,2025-05-13,Italy,Southern Europe,Website,Home & Living,New,Bank Transfer,Standard,2,221.09,5.67,4.7,Not Returned
EUO-2024-109312,2024-06-28,France,Western Europe,Website,Beauty,Business,Debit Card,Standard,1,31.62,6.12,7.3,Not Returned
EUO-2025-114253,2025-10-10,Italy,Southern Europe,Website,Office Supplies,Returning,Credit Card,Express,5,257.77,1.6,2.9,Not Returned
EUO-2025-103631,06-04-2025,Germany,Western Europe,Website,Electronics,Returning,Apple Pay,Standard,3,959.62,8.11,3.3,Not Returned
EUO-2024-112986,2024-08-18,Austria,Central Europe,Website,Fashion,New,Apple Pay,Standard,3,68.75,,4.8,Returned
EUO-2025-106272,2025-07-25,France,Western Europe,Website,Sports,Returning,Credit Card,Economy,1,197.84,7.56,8.1,Returned
EUO-2025-108616,2025-07-10,Portugal,Southern Europe,Mobile App,Home & Living,Returning,Buy Now Pay Later,Pickup Point,8,426.32,43.68,8.1,Not Returned
EUO-2025-100392,2025-10-04,Netherlands,Western Europe,Mobile App,Toys,Returning,Debit Card,Express,5,270.95,8.26,29.3,Not Returned
EUO-2025-103191,2025-08-21,France,Western Europe,Mobile App,Home & Living,Returning,,Standard,1,29.06,2.24,4.2,Not Returned
EUO-2024-100016,2024-08-26,Germany,Western Europe,Website,Electronics,Returning,Credit Card,Next Day,4,707.54,4.09,1.1,Not Returned
EUO-2025-104200,2025-08-31,Austria,Central Europe,Marketplace,Home & Living,Returning,PayPal,Standard,2,462.38,8.21,6.6,Not Returned
EUO-2024-102672,2024-08-15,Poland,Central & Eastern Europe,Website,Electronics,New,Buy Now Pay Later,Standard,1,619.65,4.82,5.9,Not Returned
EUO-2025-114379,2025-01-18,Germany,Western Europe,Mobile App,Fashion,New,Bank Transfer,Standard,1,87.32,5.22,4.3,Not Returned
EUO-2025-106164,2025-12-05,Poland,Central & Eastern Europe,Website,Pet Care,VIP,Apple Pay,Standard,1,149.01,8.55,6.4,Not Returned
EUO-2024-112343,2024-02-16,Poland,Central & Eastern Europe,Website,Fashion,Business,Credit Card,economy,5,506.52,1.13,6.3,Not Returned
EUO-2025-103493,03-01-2025,Belgium,Western Europe,Website,Fashion,New,Credit Card,Express,1,49.32,3.66,2.7,Not Returned
EUO-2025-109651,2025-04-22,Germany,Western Europe,Website,Fashion,Returning,,Pickup Point,2,101.67,15.09,3.3,Not Returned
EUO-2025-112760,2025-05-02,France,Western Europe,Website,Sports,New,,Express,1,26.76,16.3,2.0,Not Returned
EUO-2025-107394,2025-07-22,France,Western Europe,Website,Sports,Returning,Buy Now Pay Later,Pickup Point,2,125.18,5.88,5.5,Not Returned
EUO-2025-104839,2025-10-03,Italy,Southern Europe,Website,Pet Care,New,PayPal,Express,1,36.1,2.93,5.2,Not Returned
EUO-2025-100593,2025-02-14,United Kingdom,Western Europe,Marketplace,Electronics,Returning,PayPal,Pickup Point,4,819.99,21.45,6.5,Not Returned
EUO-2025-112027,2025-08-24,United Kingdom,Western Europe,Market Place,Electronics,Returning,Buy Now Pay Later,Economy,4,714.14,4.48,9.6,Not Returned
EUO-2025-114038,2025-07-30,Sweden,Northern Europe,Mobile App,Home & Living,Returning,Credit Card,Standard,1,65.16,4.08,5.1,Exchange
EUO-2024-108737,25/02/2024,Belgium,Western Europe,Marketplace,Office Supplies,Returning,Apple Pay,Standard,1,39.5,5.91,3.7,Not Returned
EUO-2024-105827,2024-08-22,Spain,Southern Europe,Marketplace,Home & Living,Returning,PayPal,Standard,1,84.17,11.08,,Not Returned
EUO-2025-110749,2025-02-27,Belgium,Western Europe,Website,Sports,Business,Credit Card,Pickup Point,1,71.03,6.07,4.1,
EUO-2025-107961,2025-08-28,Belgium,Western Europe,Website,Pet Care,Returning,PayPal,Standard,1,57.44,5.77,4.6,Returned
EUO-2024-105887,2024-05-24,Netherlands,Western Europe,Mobile App,Fashion,New,PayPal,Standard,1,105.04,5.32,5.9,Not Returned
EUO-2024-102355,2024-02-23,Germany,Western Europe,Website,Sports,VIP,Apple Pay,Express,5,762.33,7.55,1.0,Not Returned
EUO-2024-106036,2024-07-02,Spain,Southern Europe,Marketplace,Home & Living,Returning,Apple Pay,Standard,1,42.52,12.63,7.8,Not Returned
EUO-2025-104798,2025-10-08,Spain,Southern Europe,Website,Fashion,New,Credit Card,Standard,1,52.71,1.13,6.0,Returned
EUO-2024-110634,2024-03-20,France,Western Europe,Mobile App,Home & Living,Returning,Credit Card,Next Day,1,58.73,6.81,1.0,Not Returned
EUO-2025-113027,2025-02-28,Czech Republic,Central & Eastern Europe,Website,Office Supplies,Business,Buy Now Pay Later,Express,1,14.31,14.48,3.5,Not Returned
EUO-2025-104592,2025-10-12,Italy,Southern Europe,Website,Fashion,New,Credit Card,Standard,4,467.41,35.87,6.2,Not Returned
EUO-2025-111234,2025-04-08,United Kingdom,Western Europe,Website,Fashion,New,Apple Pay,Standard,1,52.35,6.59,2.5,Not Returned
EUO-2024-108656,2024-09-29,France,Western Europe,Website,Office Supplies,VIP,Credit Card,Economy,2,33.08,,7.3,Not Returned
EUO-2025-100163,2025-11-21,Spain,Southern Europe,Mobile App,Electronics,New,PayPal,Standard,1,141.53,37.78,9.0,Not Returned
EUO-2024-113963,2024-12-19,Poland,Central & Eastern Europe,Mobile App,Sports,New,Debit Card,Economy,1,64.82,8.13,6.9,Not Returned
EUO-2024-114222,2024-06-16,Germany,Western Europe,Website,Sports,New,PayPal,Standard,2,282.97,1.97,2.6,Not Returned
EUO-2025-114730,2025-10-07,France,Western Europe,Website,Home & Living,New,Apple Pay,Economy,4,261.67,7.82,10.4,Not Returned
EUO-2024-107380,2024-08-05,Poland,Central & Eastern Europe,Website,Fashion,New,Apple Pay,Economy,2,173.14,0.63,8.3,Not Returned
EUO-2025-114997,09-Jun-2025,Netherlands,Western Europe,Website,Fashion,Returning,Credit Card,Standard,1,94.45,5.63,5.4,Not Returned
EUO-2025-110201,2025-01-08,France,Western Europe,Website,Office Supplies,Returning,Credit Card,Express,4,166.45,3.43,1.0,not returned
EUO-2025-106356,2025-09-06,Poland,Central & Eastern Europe,Mobile App,Electronics,Returning,PayPal,Express,2,201.41,20.4,4.9,Exchange
EUO-2025-111276,2025-01-12,Poland,Central & Eastern Europe,Website,Toys,Returning,Credit Card,Express,1,132.49,3.31,2.1,Returned
EUO-2025-109092,2025-06-02,France,Western Europe,Website,Office Supplies,Business,Buy Now Pay Later,Standard,5,201.5,11.41,4.2,Not Returned
EUO-2025-105542,2025-10-28,United Kingdom,Western Europe,Website,Sports,VIP,Credit Card,Standard,1,34.59,46.71,5.2,Not Returned
EUO-2025-106007,2025-05-31,Netherlands,Western Europe,Mobile App,Pet Care,Returning,Buy Now Pay Later,Economy,5,73.35,39.21,7.5,Not Returned
EUO-2025-107993,2025-02-19,Spain,Southern Europe,Website,Electronics,Returning,Credit Card,Standard,4,1535.37,8.04,7.0,Not Returned
EUO-2025-107638,2025-05-14,Germany,Western Europe,Website,Electronics,Returning,PayPal,Standard,2,730.76,4.99,4.7,Returned
EUO-2025-106793,2025-09-28,Germany,Western Europe,Marketplace,Fashion,,Buy Now Pay Later,Next Day,5,315.93,3.72,3.2,
EUO-2025-110900,2025-08-29,Belgium,Western Europe,Website,Fashion,New,,Standard,1,150.53,8.03,5.2,Not Returned
EUO-2025-107758,2025-09-14,Netherlands,Western Europe,Website,Toys,Returning,Apple Pay,Standard,1,29.84,6.27,6.5,Not Returned
EUO-2025-104837,2025-01-21,Sweden,Northern Europe,Website,Fashion,Returning,Debit Card,Express,1,122.73,1.78,3.0,Not Returned
EUO-2024-102293,2024-04-30,Austria,Central Europe,Website,Fashion,,Buy Now Pay Later,Express,2,90.24,8.96,1.0,Not Returned
EUO-2024-106548,2024-04-27,Germany,Western Europe,Website,Electronics,Returning,Credit Card,Standard,3,530.81,10.2,3.9,Not Returned
EUO-2024-107898,2024-09-10,United Kingdom,Western Europe,Mobile App,Home & Living,Returning,PayPal,Express,3,109.22,9.91,3.8,Not Returned
EUO-2025-104481,2025-08-03,Poland,Central & Eastern Europe,Website,Pet Care,Returning,Apple Pay,Standard,3,257.02,7.1,6.0,Not Returned
EUO-2025-103716,2025-06-22,Austria,Central Europe,Website,Home & Living,Returning,PayPal,Standard,1,169.39,2.75,5.9,Not Returned
EUO-2025-110837,2025-09-01,Belgium,Western Europe,Website,Fashion,Returning,Bank Transfer,Pickup Point,2,102.43,7.03,4.8,Returned
EUO-2025-106140,2025-05-29,Portugal,Southern Europe,Mobile App,Sports,Business,Debit Card,Pickup Point,1,43.4,,6.3,Exchange
EUO-2024-109956,2024-11-25,Austria,Central Europe,Mobile App,Home & Living,VIP,Buy Now Pay Later,Economy,1,47.96,5.4,5.9,Not Returned
EUO-2025-101549,2025-03-08,France,Western Europe,Website,Fashion,Returning,Credit Card,Standard,2,311.03,9.45,4.5,Not Returned
EUO-2025-111221,2025-03-06,France,Western Europe,Website,Toys,Returning,Debit Card,Pickup Point,1,64.01,14.27,6.2,Not Returned
EUO-2025-110331,2025-10-25,Germany,Western Europe,Website,Fashion,,Bank Transfer,Express,1,92.02,6.0,4.5,Returned
EUO-2025-102044,2025-05-01,Sweden,Northern Europe,Mobile App,Fashion,VIP,Buy Now Pay Later,Economy,1,54.28,7.29,6.1,Returned
EUO-2025-100767,2025-01-17,Portugal,Southern Europe,Website,Home & Living,VIP,Credit Card,Standard,2,213.6,2.99,,Not Returned
EUO-2025-105693,2025-04-01,Germany,Western Europe,Website,Fashion,Returning,Apple Pay,Standard,3,118.4,10.32,5.1,Not Returned
EUO-2024-107870,2024-11-10,United Kingdom,Western Europe,Mobile App,Electronics,New,Apple Pay,Standard,1,395.75,0.04,2.7,
EUO-2025-109700,2025-09-28,United Kingdom,Western Europe,Mobile App,Fashion,Returning,,Standard,1,34.57,9.17,5.3,Not Returned
EUO-2024-107857,2024-09-22,United Kingdom,Western Europe,Marketplace,Fashion,VIP,Apple Pay,Standard,2,94.99,15.58,4.9,Not Returned
EUO-2025-103302,2025-03-12,Sweden,Northern Europe,Website,Fashion,Returning,Buy Now Pay Later,Standard,8,530.86,5.71,3.8,Not Returned
EUO-2024-104517,2024-10-03,Denmark,Northern Europe,Marketplace,Beauty,Returning,Credit Card,Standard,4,114.86,,7.3,Not Returned
EUO-2024-113678,2024-12-26,France,Western Europe,Website,Home & Living,Business,Credit Card,Standard,1,33.36,4.86,5.7,Not Returned
EUO-2025-112148,2025-09-08,France,Western Europe,Website,Home & Living,Returning,Buy Now Pay Later,Standard,4,542.49,3.44,2.8,Not Returned
EUO-2025-103292,2025-02-26,Italy,Southern Europe,Website,Home & Living,Returning,Buy Now Pay Later,Express,1,36.38,7.53,3.8,Not Returned
EUO-2025-109011,07-07-2025,Italy,Southern Europe,Website,Home & Living,New,Buy Now Pay Later,Pickup Point,5,327.97,1.19,6.0,Not Returned
EUO-2024-101403,2024-03-15,Austria,Central Europe,Website,Home & Living,New,Apple Pay,ECONOMY,8,731.79,4.5,5.5,Not Returned
EUO-2024-101382,2024-05-13,Italy,Southern Europe,Mobile App,Fashion,Returning,Debit Card,Standard,3,136.05,7.93,6.9,Not Returned
EUO-2025-110340,2025-12-09,France,Western Europe,Marketplace,Electronics,Returning,Credit Card,Standard,1,366.66,8.89,6.8,Returned
EUO-2024-106928,09-07-2024,Netherlands,Western Europe,Mobile App,Fashion,Returning,PayPal,Pickup Point,2,111.93,,4.1,not returned
EUO-2025-105671,2025-08-19,Germany,Western Europe,Mobile App,Home & Living,Returning,Buy Now Pay Later,Standard,2,271.16,0.75,5.0,exchange
EUO-2025-101638,2025-06-17,Netherlands,Western Europe,Website,Sports,VIP,PayPal,Standard,1,101.39,13.77,2.9,Not Returned
EUO-2025-114755,2025-09-14,Austria,Central Europe,Website,Fashion,Business,Apple Pay,Standard,3,132.19,15.67,4.5,Not Returned
EUO-2025-106907,2025-09-05,Denmark,Northern Europe,Website,Electronics,New,Buy Now Pay Later,Standard,4,834.33,5.25,5.4,Not Returned
EUO-2024-108591,2024-08-27,Germany,Western Europe,Website,Pet Care,Returning,Apple Pay,Pickup Point,1,41.73,4.21,3.9,Not Returned
EUO-2025-106406,2025-03-09,Italy,Southern Europe,Website,Sports,New,PayPal,Standard,1,82.94,9.03,5.5,Not Returned
EUO-2025-109074,2025-11-30,United Kingdom,Western Europe,Website,Home & Living,New,PayPal,Standard,1,172.46,6.1,5.6,Not Returned
EUO-2024-111757,2024-06-07,Spain,Southern Europe,Website,Home & Living,New,Apple Pay,Express,1,79.11,7.56,5.0,Not Returned
EUO-2025-101179,2025-03-02,Spain,Southern Europe,Website,Home & Living,Returning,Credit Card,Standard,3,502.19,1.64,2.9,Not Returned
EUO-2025-105448,2025-09-25,France,Western Europe,Website,Beauty,Returning,Credit Card,Standard,3,48.71,3.04,4.2,Returned
EUO-2025-110322,2025-04-05,Belgium,Western Europe,Mobile App,Sports,Returning,Apple Pay,Standard,3,290.42,2.16,3.9,Not Returned
EUO-2024-105078,2024-08-31,Poland,Central & Eastern Europe,Website,Electronics,VIP,Apple Pay,Pickup Point,1,363.25,8.85,7.3,Not Returned
EUO-2025-108648,2025-02-25,Spain,Southern Europe,Website,Toys,Returning,Credit Card,Standard,3,149.27,13.13,7.6,Not Returned
EUO-2025-105175,2025-08-03,France,Western Europe,Website,Sports,Returning,PayPal,Economy,3,631.32,1.8,6.3,Not Returned
EUO-2024-110142,2024-12-11,Italy,Southern Europe,Mobile App,Electronics,Returning,Debit Card,Express,1,235.27,1.25,4.7,Not Returned
EUO-2024-100689,2024-08-15,Denmark,Northern Europe,Website,Fashion,Returning,PayPal,Standard,2,40.4,4.66,4.7,Not Returned
EUO-2025-113340,2025-07-05,Germany,Western Europe,Marketplace,Toys,New,Credit Card,Standard,2,40.82,12.37,7.0,Not Returned
EUO-2024-106525,2024-10-21,Germany,Western Europe,Website,Electronics,New,Buy Now Pay Later,Express,2,260.54,6.86,3.0,Returned
EUO-2024-114790,2024-07-25,Italy,Southern Europe,Marketplace,Beauty,Returning,Credit Card,Next Day,1,29.12,6.87,1.9,Not Returned
EUO-2024-106488,2024-07-08,Portugal,Southern Europe,Marketplace,Fashion,Returning,Buy Now Pay Later,Pickup Point,4,636.01,10.85,8.5,Not Returned
EUO-2024-110145,2024-12-06,Italy,Southern Europe,Website,Fashion,Returning,Buy Now Pay Later,Standard,1,108.42,6.99,5.9,Not Returned
EUO-2025-107154,2025-02-05,Sweden,Northern Europe,Website,Home & Living,Returning,Credit Card,Pickup Point,8,601.94,1.38,6.7,Not Returned
EUO-2025-112663,2025-11-11,Belgium,Western Europe,Mobile App,Electronics,Returning,Credit Card,Standard,3,952.91,4.6,3.2,Not Returned
EUO-2025-106610,10-17-2025,Germany,Western Europe,Marketplace,Electronics,Returning,Apple Pay,Express,2,302.63,15.25,1.2,Not Returned
EUO-2025-110902,2025-08-14,Italy,Southern Europe,Website,Home & Living,New,PayPal,Express,1,190.33,15.34,2.0,Not Returned
EUO-2024-112897,2024-12-30,Spain,Southern Europe,Mobile App,Beauty,Business,PayPal,Express,1,27.52,5.52,2.0,Not Returned
EUO-2025-112930,2025-11-23,Germany,Western Europe,Website,Toys,Returning,Credit Card,Standard,3,142.19,0.11,4.2,Not Returned
EUO-2025-104349,2025-05-20,United Kingdom,Western Europe,Website,Electronics,VIP,Credit Card,Next Day,4,738.11,8.99,2.9,Not Returned
EUO-2025-101884,2025-10-28,Netherlands,Western Europe,Marketplace,Fashion,Business,Credit Card,Standard,15,424.91,6.07,5.4,Not Returned
EUO-2025-113019,2025-03-08,France,Western Europe,Marketplace,Home & Living,VIP,Credit Card,Standard,2,81.12,8.93,5.3,Not Returned
EUO-2025-102494,2025-07-07,Austria,Central Europe,Mobile App,Fashion,Returning,,Express,1,98.51,2.94,4.1,Not Returned
EUO-2025-105947,2025-01-09,United Kingdom,Western Europe,Website,Fashion,New,PayPal,Pickup Point,1,73.61,3.08,5.7,Not Returned
EUO-2024-103036,2024-05-11,Spain,Southern Europe,Website,Fashion,New,Buy Now Pay Later,Standard,1,38.28,12.83,2.5,Not Returned
EUO-2025-105777,2025-02-28,United Kingdom,Western Europe,Website,Beauty,New,Debit Card,Standard,1,39.96,1.0,6.2,Not Returned
EUO-2024-111795,2024-08-12,Czech Republic,Central & Eastern Europe,Mobile App,Fashion,Returning,,Economy,4,172.3,8.0,6.2,Not Returned
EUO-2024-100845,2024-10-25,France,Western Europe,Website,Toys,Returning,PayPal,Standard,4,142.06,5.83,5.0,Not Returned
EUO-2025-108734,2025-11-26,United Kingdom,Western Europe,Website,Sports,New,Buy Now Pay Later,Standard,2,131.57,4.12,6.7,Not Returned
EUO-2025-111916,2025-05-01,Germany,Western Europe,Website,Beauty,New,Debit Card,Pickup Point,1,47.17,14.72,5.8,Not Returned
EUO-2024-111871,2024-11-10,France,Western Europe,Mobile App,Electronics,New,PayPal,Standard,1,404.47,1.84,3.5,Not Returned
EUO-2025-107967,2025-07-23,Belgium,Western Europe,Mobile App,Home & Living,Returning,PayPal,Standard,3,968.99,7.43,4.3,Not Returned
EUO-2024-113886,2024-07-15,Sweden,Northern Europe,Marketplace,Fashion,Returning,Apple Pay,Standard,1,70.28,5.71,8.0,Not Returned
EUO-2024-107340,2024-08-27,United Kingdom,Western Europe,Marketplace,Office Supplies,VIP,Apple Pay,Standard,5,47.71,19.6,5.5,Not Returned
EUO-2024-113574,2024-10-07,Italy,Southern Europe,Mobile App,Home & Living,New,Debit Card,Express,4,266.34,5.32,3.6,Returned
EUO-2025-112450,2025-03-09,Belgium,Western Europe,Marketplace,Beauty,Business,PayPal,Standard,5,199.41,30.39,5.6,Not Returned
EUO-2025-107137,2025-02-15,Germany,Western Europe,Mobile App,Home & Living,VIP,Debit Card,Express,1,47.26,6.42,0.0,Not Returned
EUO-2024-102964,2024-07-25,Germany,Western Europe,Mobile App,Home & Living,,Apple Pay,Economy,8,462.41,15.42,3.8,Not Returned
EUO-2024-102529,2024-11-23,Poland,Central & Eastern Europe,Mobile App,Electronics,Returning,Apple Pay,Economy,2,498.37,11.1,8.5,Exchange
EUO-2024-105772,2024-08-02,France,Western Europe,Website,Fashion,VIP,Credit Card,Economy,2,55.17,9.83,6.5,Not Returned
EUO-2025-101048,2025-04-23,Germany,Western Europe,Website,Pet Care,New,Bank Transfer,Pickup Point,1,21.04,2.89,5.6,Not Returned
EUO-2025-107045,2025-09-07,Spain,Southern Europe,Marketplace,Fashion,VIP,PayPal,Express,2,72.41,20.32,3.1,Returned
EUO-2025-101960,2025-02-19,France,Western Europe,Mobile App,Fashion,VIP,Credit Card,Standard,1,59.49,5.03,4.9,Returned
EUO-2025-102530,2025-08-15,France,Western Europe,Marketplace,Beauty,New,PayPal,Economy,2,83.69,8.68,6.2,Not Returned
EUO-2025-111138,2025-09-20,Spain,Southern Europe,Mobile App,Home & Living,Business,Apple Pay,Economy,2,175.27,2.51,7.6,Not Returned
EUO-2024-108429,2024-09-02,Germany,Western Europe,Mobile App,Home & Living,Returning,PayPal,Standard,1,52.76,2.73,4.4,Not Returned
EUO-2025-104917,2025-11-15,Germany,Western Europe,Mobile App,Fashion,New,Apple Pay,Economy,1,72.02,1.17,7.0,Not Returned
EUO-2025-109325,2025-12-14,Italy,Southern Europe,Marketplace,Fashion,Business,PayPal,Standard,8,114.52,17.1,6.9,Exchange
EUO-2025-105901,2025-07-15,Germany,Western Europe,Website,Toys,Business,Buy Now Pay Later,Express,6,214.65,5.71,3.6,Not Returned
EUO-2025-108286,2025-06-02,Germany,Western Europe,Website,Home & Living,New,Buy Now Pay Later,Standard,2,43.9,11.9,4.6,Not Returned
EUO-2024-104259,2024-11-29,Portugal,Southern Europe,Website,Sports,Returning,PayPal,Economy,2,497.83,3.69,7.7,Not Returned
EUO-2024-112905,2024-07-26,Spain,Southern Europe,Mobile App,Fashion,Returning,Debit Card,Standard,5,419.29,7.47,6.4,Not Returned
EUO-2025-113006,2025-02-09,France,Western Europe,Website,Home & Living,Returning,,Standard,1,40.13,41.9,4.7,Not Returned
EUO-2025-105656,2025-05-01,Spain,Southern Europe,Marketplace,Toys,Returning,Apple Pay,Economy,1,22.4,7.59,7.0,Not Returned
EUO-2025-106097,2025-04-03,Sweden,Northern Europe,Website,Home & Living,Returning,Apple Pay,Economy,1,70.13,,6.7,Not Returned
EUO-2025-105907,2025-07-10,Spain,Southern Europe,Website,Electronics,New,PayPal,Standard,1,437.19,20.04,5.3,Not Returned
EUO-2025-107373,2025-03-31,Austria,Central Europe,Website,Sports,New,Credit Card,Pickup Point,2,183.21,2.32,3.6,Not Returned
EUO-2025-102978,2025-05-19,Germany,Western Europe,Marketplace,Fashion,Returning,Credit Card,Standard,1,119.82,3.19,3.8,Not Returned
EUO-2024-113352,2024-10-04,France,Western Europe,Mobile App,Fashion,VIP,Credit Card,Express,3,166.15,17.48,3.1,Not Returned
EUO-2025-114019,2025-09-29,Spain,Southern Europe,Website,Electronics,Returning,Credit Card,Standard,1,156.02,6.78,7.8,Not Returned
EUO-2025-106721,2025-01-28,Germany,Western Europe,Mobile App,Home & Living,Returning,Credit Card,Economy,1,71.52,7.06,6.7,Not Returned
EUO-2025-107842,2025-10-30,Germany,Western Europe,Website,Home & Living,Returning,Credit Card,Economy,1,173.53,15.96,6.3,Not Returned
EUO-2025-108264,2025-09-05,Germany,Western Europe,Website,Sports,New,Debit Card,Express,1,144.45,2.56,2.6,Not Returned
EUO-2024-113425,2024-02-05,Belgium,Western Europe,Website,Home & Living,Returning,,STANDARD,1,60.82,6.27,5.5,Not Returned
EUO-2025-112111,2025-08-27,Germany,Western Europe,mobile app,Home & Living,New,Bank Transfer,Economy,4,257.52,21.2,8.2,Not Returned
EUO-2024-103138,2024-10-04,United Kingdom,Western Europe,Marketplace,Fashion,New,Credit Card,Express,1,83.24,10.41,3.2,Not Returned
EUO-2024-108325,2024-07-27,Italy,Southern Europe,Website,Fashion,Returning,Bank Transfer,Next Day,1,35.69,3.16,4.4,Returned
EUO-2025-114956,2025-11-30,Spain,Southern Europe,Website,Electronics,New,,Express,6,3228.3,3.09,1.5,Not Returned
EUO-2025-113910,2025-02-19,Austria,Central Europe,Website,Electronics,VIP,Buy Now Pay Later,Express,1,396.11,8.88,3.9,Not Returned
EUO-2024-111421,2024-11-18,Germany,Western Europe,Mobile App,Beauty,Returning,Credit Card,Standard,2,49.26,31.22,6.4,Not Returned
EUO-2025-101826,2025-11-30,Poland,Central & Eastern Europe,Marketplace,Home & Living,New,PayPal,Express,2,334.91,8.44,3.4,Not Returned
EUO-2024-105548,2024-10-15,Italy,Southern Europe,Mobile App,Pet Care,Returning,Buy Now Pay Later,Economy,2,94.66,0.07,7.4,Not Returned
EUO-2025-108785,2025-12-09,France,Western Europe,Mobile App,Fashion,Returning,Credit Card,Standard,2,130.9,1.04,6.1,Not Returned
EUO-2024-110917,2024-06-07,France,Western Europe,Website,Home & Living,VIP,PayPal,Express,1,64.15,14.2,5.8,Not Returned
EUO-2025-100560,2025-06-28,France,Western Europe,Website,Beauty,Returning,Credit Card,Express,1,38.08,,1.0,Not Returned
EUO-2025-113276,2025-11-17,United Kingdom,Western Europe,Mobile App,Electronics,New,Credit Card,Express,1,258.0,1.72,3.4,Not Returned
EUO-2024-108435,28-Oct-2024,Poland,Central & Eastern Europe,Mobile App,Electronics,Returning,PayPal,Pickup Point,2,162.67,4.45,7.0,Returned
EUO-2024-105435,2024-09-30,Austria,Central Europe,Marketplace,Home & Living,New,Credit Card,Standard,1,300.57,11.0,5.6,Not Returned
EUO-2024-104437,2024-12-03,United Kingdom,Western Europe,Website,Fashion,Business,Apple Pay,Standard,12,985.13,3.1,5.2,Not Returned
EUO-2024-110382,2024-03-26,Germany,Western Europe,Website,Home & Living,Business,Buy Now Pay Later,Standard,1,70.86,9.46,2.4,Exchange
